SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
K4MFP0900,Adam Hall Cables K4MFP0900 - Microphone Cable REAN XLR female to 6.3 mm Jack mono 9 m,,,,,Adam Hall,4049521125478.0,,,,,,,14.9,,,False
K4MFP1000,Adam Hall Cables K4MFP1000 - Microphone Cable | Rean® XLR Female x Jack TS | 10 m,,,,,Adam Hall,4049521125485.0,,,,,,,19.8,,,False
K4MMF0050,Adam Hall Cables K4MMF0050 - Microphone Cable | Rean® XLR female x XLR male | 0.5 m,,,,,Adam Hall,4049521119439.0,,,,,,,7.53,,,False
K4MMF0100,Adam Hall Cables K4MMF0100 - Microphone Cable | Rean® XLR female x XLR male | 1 m,,,,,Adam Hall,4049521119446.0,,,,,,,8.27,,,False
K4MMF0100-SNOW,Adam Hall Cables K4MMF0100-SNOW - Microphone Cable | Adam Hall® XLR female x XLR male | 1 m,,,,,Adam Hall,4049521226595.0,,,,,,,8.27,,,False
K4MMF0150,Adam Hall Cables K4MMF0150 - Microphone Cable | Rean® XLR female x XLR male | 1.5 m,,,,,Adam Hall,4049521119453.0,,,,,,,9.03,,,False
K4MMF0250,Adam Hall Cables K4MMF0250 - Microphone Cable | Rean® XLR female x XLR male | 2.5 m,,,,,Adam Hall,4049521119477.0,,,,,,,10.24,,,False
K4MMF0250-SNOW,Adam Hall Cables K4MMF0250-SNOW - Microphone Cable | Adam Hall® XLR female x XLR male | 2.5 m,,,,,Adam Hall,4049521226601.0,,,,,,,10.24,,,False
K4MMF0500,Adam Hall Cables K4MMF0500 - Microphone Cable | Rean® XLR female x XLR male | 5 m,,,,,Adam Hall,4049521119484.0,,,,,,,14.0,,,False
K4MMF0500-SNOW,Adam Hall Cables K4MMF0500-SNOW - Microphone Cable | Adam Hall® XLR female x XLR male | 5 m,,,,,Adam Hall,4049521226618.0,,,,,,,14.0,,,False
K4MMF0750,Adam Hall Cables K4MMF0750 - Microphone Cable | Rean® XLR | 7.5 m,,,,,Adam Hall,4049521119491.0,,,,,,,17.4,,,False
K4MMF1000,Adam Hall Cables K4MMF1000 - MMicrophone Cable | Rean® XLR female x XLR male | 10 m,,,,,Adam Hall,4049521119507.0,,,,,,,19.39,,,False
K4MMF1000-SNOW,Adam Hall Cables K4MMF1000-SNOW - Microphone Cable | Adam Hall® XLR female x XLR male | 10 m,,,,,Adam Hall,4049521226625.0,,,,,,,19.39,,,False
K4MMF1500,Adam Hall Cables K4MMF1500 - Microphone Cable | Rean® XLR female x XLR male | 15 m,,,,,Adam Hall,4049521134128.0,,,,,,,27.24,,,False
K4MMF1500-SNOW,Adam Hall Cables K4MMF1500-SNOW - Microphone Cable | Adam Hall® XLR female x XLR male | 15 m,,,,,Adam Hall,4049521226632.0,,,,,,,27.24,,,False
K4MMF2000,Adam Hall Cables K4MMF2000 - Microphone Cable | Rean® XLR female x XLR male | 20 m,,,,,Adam Hall,4049521119514.0,,,,,,,34.15,,,False
K4MMF3000,Adam Hall Cables K4MMF3000 - Microphone Cable | Rean® XLR female x XLR male | 30 m,,,,,Adam Hall,4049521163609.0,,,,,,,49.77,,,False
K4MMP0150,Adam Hall Cables K4MMP0150 - Unbalanced Cable | Rean® XLR Male x Jack TS | 1.5 m,,,,,Adam Hall,4049521119958.0,,,,,,,8.7,,,False
K4MMP0300,Adam Hall Cables K4MMP0300 - Unbalanced Cable | Rean® XLR Male x Jack TS | 3 m,,,,,Adam Hall,4049521119965.0,,,,,,,10.84,,,False
K4MMP0500,Adam Hall Cables K4MMP0500 - Unbalanced Cable | Rean® XLR Male x Jack TS | 5 m,,,,,Adam Hall,4049521119972.0,,,,,,,13.69,,,False
K4MMP0600,Adam Hall Cables K4MMP0600 - Unbalanced Cable | Rean® XLR Male x Jack TS | 6 m,,,,,Adam Hall,4049521119989.0,,,,,,,14.8,,,False
K4MMP0750,Adam Hall Cables K4MMP0750 - Microphone Cable REAN® XLR male to Jack TS | 7.5 m,,,,,Adam Hall,4049521120008.0,,,,,,,15.95,,,False
K4MMP0900,Adam Hall Cables K4MMP0900 - Microphone Cable REAN XLR male to 6.3 mm Jack mono 9 m,,,,,Adam Hall,4049521120022.0,,,,,,,14.8,,,False
K4MMP1000,Adam Hall Cables K4MMP1000 - Unbalanced Cable | Rean® XLR Male x Jack TS | 10 m,,,,,Adam Hall,4049521120046.0,,,,,,,19.56,,,False
K4NCAT5,Adam Hall Cables K4NCAT5 - Network Cable | Cat.5e (S/UTP) halogenfree | 100 m,,,,,Adam Hall,4049521637520.0,,,,,,,2.4,,,False
K4NCAT6,Adam Hall Cables K4NCAT6 - Network Cable | Cat.6a (S/FTP) | 100 m,,,,,Adam Hall,4049521618000.0,,,,,,,2.8,,,False
K4NCAT6CC,Adam Hall Cables K4NCAT6CC - Network Cable | Cat.6a (S/FTP) | 200 m,,,,,Adam Hall,4049521724688.0,,,,,,,2.8,,,False
K4NCAT6D,Adam Hall Cables K4NCAT6D - Network Cable | Cat.6a (S/FTP) | 500 m,,,,,Adam Hall,4049521926433.0,,,,,,,2.8,,,False
K4PCONL0150,Adam Hall Cables K4PCONL0150 - Power Link Cable | Rean G-Series® | 1.5 m,,,,,Adam Hall,4049521817663.0,,,,,,,28.59,,,False
K4PCONL0300,Adam Hall Cables K4PCONL0300 - Power Link Cable | Rean G-Series® | 3 m,,,,,Adam Hall,4049521817670.0,,,,,,,31.92,,,False
K4PCONL0500,Adam Hall Cables K4PCONL0500 - Power Link Cable | Rean G-Series® | 5 m,,,,,Adam Hall,4049521817687.0,,,,,,,37.1,,,False
K4PCONL1000,Adam Hall Cables K4PCONL1000 - Power Link Cable | Rean G-Series® | 10 m,,,,,Adam Hall,4049521817694.0,,,,,,,47.0,,,False
K4PKD0050,Adam Hall Cables K4PKD0050 - Power Cable | Adam Hall® IEC C13 x CEE 7/7 | 0.5 m,,,,,Adam Hall,4049521710704.0,,,,,,,3.66,,,False
K4PKD0100,Adam Hall Cables K4PKD0100 - Power Cable | Adam Hall® IEC C13 x CEE 7/7 | 1 m,,,,,Adam Hall,4049521710711.0,,,,,,,6.85,,,False
K4PKD0200,Adam Hall Cables K4PKD0200 - Power Cable | Adam Hall® IEC C13 x CEE 7/7 | 2 m,,,,,Adam Hall,4049521710728.0,,,,,,,6.85,,,False
K4PKD0300,Adam Hall Cables K4PKD0300 - Power Cable | Adam Hall® IEC C13 x CEE 7/7 | 3 m,,,,,Adam Hall,4049521710735.0,,,,,,,9.31,,,False
K4PKD0500,Adam Hall Cables K4PKD0500 - Power Cable | Adam Hall® IEC C13 x CEE 7/7 | 5 m,,,,,Adam Hall,4049521710742.0,,,,,,,13.28,,,False
K4PKD1000,Adam Hall Cables K4PKD1000 - Power Cable | Adam Hall® IEC C13 x CEE 7/7 | 10 m,,,,,Adam Hall,4049521710759.0,,,,,,,23.03,,,False
K4PLK0050,Adam Hall Cables K4PLK0050 - Power Cable | Adam Hall® IEC C13 x IEC C14 | 0.5 m,,,,,Adam Hall,4049521776717.0,,,,,,,2.69,,,False
K4PLK0100,Adam Hall Cables K4PLK0100 - Power Cable | Adam Hall® IEC C13 x IEC C14 | 1 m,,,,,Adam Hall,4049521891939.0,,,,,,,3.94,,,False
K4PLK0200,Adam Hall Cables K4PLK0200 - Power Cable | Adam Hall® IEC C13 x IEC C14 | 2 m,,,,,Adam Hall,4049521891946.0,,,,,,,6.35,,,False
K4PLK0300,Adam Hall Cables K4PLK0300 - Power Cable | Adam Hall® IEC C13 x IEC C14 | 3 m,,,,,Adam Hall,4049521891915.0,,,,,,,8.7,,,False
K4PLK0500,Adam Hall Cables K4PLK0500 - Power Cable | Adam Hall® IEC C13 x IEC C14 | 5 m,,,,,Adam Hall,4049521891953.0,,,,,,,9.8,,,False
K4PND0300,Adam Hall Cables K4PND0300 - Power Extension Cable | Adam Hall® H07RN-F3G1.5 | 3 m,,,,,Adam Hall,4049521679926.0,,,,,,,11.2,,,False
K4PND0500,Adam Hall Cables K4PND0500 - Power Extension Cable | Adam Hall® H07RN-F3G1.5 | 5 m,,,,,Adam Hall,4049521679933.0,,,,,,,15.56,,,False
K4PND1000,Adam Hall Cables K4PND1000 - Power Extension Cable | Adam Hall® H07RN-F3G1.5 | 10 m,,,,,Adam Hall,4049521679940.0,,,,,,,27.42,,,False
K4PND2000,Adam Hall Cables K4PND2000 - Power Extension Cable | Adam Hall® H07RN-F3G1.5 | 20 m,,,,,Adam Hall,4049521679957.0,,,,,,,41.83,,,False
K4PPFTCON,Adam Hall Connectors K4PPFTCON - Mains plug device chassis connector female | IP65,,,,,Adam Hall,4049521672149.0,,,,,,,5.92,,,False
K4PPFTCONCOVER,Adam Hall Connectors K4PPFTCONCOVER - Rubber sealing cap for 4 STAR P PF TCON,,,,,Adam Hall,4049521672088.0,,,,,,,1.31,,,False
K4PPMIN,Adam Hall Connectors K4PPMIN - Mains chassis connector PowerIn blue,,,,,Adam Hall,4049521658167.0,,,,,,,2.9,,,False
K4PPMOUT,Adam Hall Connectors K4PPMOUT - Mains chassis connector PowerOut grey,,,,,Adam Hall,4049521658174.0,,,,,,,2.9,,,False
K4PPMTCON,Adam Hall Connectors K4PPMTCON - Mains plug device chassis connector male | IP65,,,,,Adam Hall,4049521672132.0,,,,,,,5.39,,,False
K4PPMTCONCOVER,Adam Hall Connectors K4PPMTCONCOVER - Rubber sealing cap for 4 STAR P PM TCON,,,,,Adam Hall,4049521672071.0,,,,,,,1.31,,,False
K4PR2BLK,Adam Hall Connectors K4PR2BLK - RCA socket female gold-plated with black code ring,,,,,Adam Hall,4049521715471.0,,,,,,,4.1,,,False
K4PR2RED,Adam Hall Connectors K4PR2RED - RCA female socket,,,,,Adam Hall,4049521715488.0,,,,,,,4.1,,,False
K4PSM4,Adam Hall Connectors K4PSM4 - Panel jack 4-pole loudspeaker connector Male,,,,,Adam Hall,4049521694042.0,,,,,,,3.0,,,False
K4PSM4BLK,Adam Hall Connectors K4PSM4BLK - Standard speaker chassis connector 4-pole male,,,,,Adam Hall,4049521674754.0,,,,,,,3.0,,,False
K4PXF3IP65,Adam Hall Connectors K4PXF3IP65 - XLR chassis connector 3-pole female | IP65,,,,,Adam Hall,4049521675744.0,,,,,,,6.84,,,False
K4PXF5,Adam Hall Connectors K4PXF5 - XLR Chassis Connector 5-pole female,,,,,Adam Hall,4049521675768.0,,,,,,,4.4,,,False
K4PXM3IP65,Adam Hall Connectors K4PXM3IP65 - XLR chassis connector 3-pole male | IP65,,,,,Adam Hall,4049521675751.0,,,,,,,5.33,,,False
K4PXM5,Adam Hall Connectors K4PXM5 - Panel jack XLR 5-pole male D-type,,,,,Adam Hall,4049521674686.0,,,,,,,4.4,,,False
K4S215SS0100,Adam Hall Cables K4S215SS0100 - Speaker Cable | Adam Hall® plugs 2 x 1.5 mm² | 1 m,,,,,Adam Hall,4049521179990.0,,,,,,,11.67,,,False
K4S215SS0200,Adam Hall Cables K4S215SS0200 - Speaker Cable 2 x 1.5 mm² 4-pole Standard Speaker Connectors 2 m,,,,,Adam Hall,4049521180002.0,,,,,,,5.0,,,False
K4S215SS0300,Adam Hall Cables K4S215SS0300 - Speaker Cable 2 x 1.5 mm² 4-pole Standard Speaker Connectors 3 m,,,,,Adam Hall,4049521180033.0,,,,,,,13.0,,,False
K4S215SS0500,Adam Hall Cables K4S215SS0500 - Speaker Cable | Adam Hall® plugs 2 x 1.5 mm² | 5 m,,,,,Adam Hall,4049521180019.0,,,,,,,19.3,,,False
K4S215SS1000,Adam Hall Cables K4S215SS1000 - Speaker Cable | Adam Hall® plugs 2 x 1.5 mm² | 10 m,,,,,Adam Hall,4049521180026.0,,,,,,,30.7,,,False
K4S225PP0100,Adam Hall Cables K4S225PP0100 - Speaker Cable | Adam Hall® Jack TS 2 x 2.5 mm² | 1 m,,,,,Adam Hall,4049521764622.0,,,,,,,9.0,,,False
K4S225PP0300,Adam Hall Cables K4S225PP0300 - Speaker Cable | Adam Hall® Jack TS 2 x 2.5 mm² | 3 m,,,,,Adam Hall,4049521764639.0,,,,,,,14.78,,,False
K4S225PP0500,Adam Hall Cables K4S225PP0500 - Speaker Cable | Adam Hall® Jack TS 2 x 2.5 mm² | 5 m,,,,,Adam Hall,4049521764646.0,,,,,,,20.34,,,False
K4S225PP1000,Adam Hall Cables K4S225PP1000 - Speaker Cable | Adam Hall® Jack TS 2 x 2.5 mm² | 10 m,,,,,Adam Hall,4049521764653.0,,,,,,,33.63,,,False
K4S225SS0100,Adam Hall Cables K4S225SS0100 - Speaker Cable | Adam Hall® plug 2 x 2.5 mm² | 1 m,,,,,Adam Hall,4049521180040.0,,,,,,,13.97,,,False
K4S225SS0200,Adam Hall Cables K4S225SS0200 - Speaker Cable 2 x 2.5 mm² 4-pole Standard Speaker Connectors 2 m,,,,,Adam Hall,4049521180057.0,,,,,,,7.0,,,False
K4S225SS0500,Adam Hall Cables K4S225SS0500 - Speaker Cable | Adam Hall® plug 2 x 2.5 mm² | 5 m,,,,,Adam Hall,4049521180064.0,,,,,,,26.3,,,False
K4S225SS1000,Adam Hall Cables K4S225SS1000 - Speaker Cable | Adam Hall® plug 2 x 2.5 mm² | 10 m,,,,,Adam Hall,4049521180071.0,,,,,,,36.41,,,False
K4S225SS1500,Adam Hall Cables K4S225SS1500 - Speaker Cable | Adam Hall® plug 2 x 2.5 mm² | 15 m,,,,,Adam Hall,4049521180088.0,,,,,,,46.29,,,False
K4S225SS2000,Adam Hall Cables K4S225SS2000 - Speaker Cable | Adam Hall® plug 2 x 2.5 mm² | 20 m,,,,,Adam Hall,4049521180095.0,,,,,,,57.01,,,False
K4S240SS0200,Adam Hall Cables K4S240SS0200 - Speaker Cable 2 x 4 mm² Speakon Standard Speaker Connector 2-pole to Standard Speaker Connector 2-pole 2 m,,,,,Adam Hall,4049521180125.0,,,,,,,13.79,,,False
K4S240SS0500,Adam Hall Cables K4S240SS0500 - Speaker Cable 2 x 4 mm² Speakon Standard Speaker Connector 2-pole to Standard Speaker Connector 2-pole 5 m,,,,,Adam Hall,4049521180132.0,,,,,,,17.0,,,False
K4S240SS1000,Adam Hall Cables K4S240SS1000 - Speaker Cable 2 x 4 mm² Speakon Standard Speaker Connector 2-pole to Standard Speaker Connector 2-pole 10 m,,,,,Adam Hall,4049521180149.0,,,,,,,28.0,,,False
K4S240SS1500,Adam Hall Cables K4S240SS1500 - Speaker Cable 2 x 4 mm² Speakon Standard Speaker Connector 2-pole to Standard Speaker Connector 2-pole 15 m,,,,,Adam Hall,4049521180156.0,,,,,,,70.75,,,False
K4S240SS2000,Adam Hall Cables K4S240SS2000 - Speaker Cable 2 x 4 mm² Speakon Standard Speaker Connector 2-pole to Standard Speaker Connector 2-pole 20 m,,,,,Adam Hall,4049521180163.0,,,,,,,104.94,,,False
K4S415SS0500,Adam Hall Cables K4S415SS0500 - Speaker Cable 4 x 1.5 mm² Standard Speaker Connector 4-pole to Standard Speaker Connector 4-pole 5 m,,,,,Adam Hall,4049521215223.0,,,,,,,32.79,,,False
K4S425SS0040,Adam Hall Cables K4S425SS0040 - Speaker Cable | Adam Hall® plug 4 x 2.5 mm² | 0.4 m,,,,,Adam Hall,4049521180170.0,,,,,,,13.33,,,False
K4S425SS0300,Adam Hall Cables K4S425SS0300 - Speaker Cable | Adam Hall® plug 4 x 2.5 mm² | 3 m,,,,,Adam Hall,4049521180187.0,,,,,,,30.6,,,False
K4S425SS1000,Adam Hall Cables K4S425SS1000 - Speaker Cable | Adam Hall® plug 4 x 2.5 mm² | 10 m,,,,,Adam Hall,4049521180194.0,,,,,,,61.1,,,False
K4S425SS1500,"Adam Hall Cables K4S425SS1500 - Speaker Cable 4 x 2,5 mm² Speakon Standard Speaker Connector 4-pole to Standard Speaker Connector 4-pole 15 m",,,,,Adam Hall,4049521180200.0,,,,,,,55.0,,,False
K4S425SS2000,"Adam Hall Cables K4S425SS2000 - Speaker Cable 4 x 2,5 mm² Speakon Standard Speaker Connector 4-pole to Standard Speaker Connector 4-pole 20 m",,,,,Adam Hall,4049521180217.0,,,,,,,107.03,,,False
K4T214,Adam Hall Cables K4T214 - Twin Microphone Cable | 0.14 mm² AWG26 | 100 m,,,,,Adam Hall,4049521672057.0,,,,,,,0.9,,,False
K4T414,Adam Hall Cables K4T414 - Twin Microphone Cable | 4 x 0.14 mm² AWG26 | 100 m,,,,,Adam Hall,4049521674693.0,,,,,,,1.6,,,False
K4T422,Adam Hall Cables K4T422 - Twin Microphone Cable | 4 x 0.22 mm² AWG24 | 100 m,,,,,Adam Hall,4049521646980.0,,,,,,,1.67,,,False
K4TCC0030,Adam Hall Cables K4TCC0030 - Twin Cable REAN® 2 x RCA to 2 x RCA | 0.3 m,,,,,Adam Hall,4049521119699.0,,,,,,,13.05,,,False
K4TCC0060,Adam Hall Cables K4TCC0060 - Twin Cable | Rean® 2 RCA x 2 RCA | 0.6 m,,,,,Adam Hall,4049521119705.0,,,,,,,15.42,,,False
K4TCC0090,Adam Hall Cables K4TCC0090 - Twin Cable | Rean® 2 RCA x 2 RCA | 0.9 m,,,,,Adam Hall,4049521119712.0,,,,,,,16.02,,,False
K4TCC0150,Adam Hall Cables K4TCC0150 - Twin Cable | Rean® 2 RCA x 2 RCA | 1.5 m,,,,,Adam Hall,4049521119729.0,,,,,,,17.3,,,False
K4TCC0300,Adam Hall Cables K4TCC0300 - Twin Cable | Rean® 2 RCA x 2 RCA | 3 m,,,,,Adam Hall,4049521119736.0,,,,,,,20.48,,,False
K4TCC0600,Adam Hall Cables K4TCC0600 - Twin Cable | Rean® 2 RCA x 2 RCA | 6 m,,,,,Adam Hall,4049521119743.0,,,,,,,26.38,,,False
K4TCON0150,Adam Hall Cables K4TCON0150 - Power Cable | Rean X-Series® IP65 x CEE7/7 | 1.5 m,,,,,Adam Hall,4049521811661.0,,,,,,,23.36,,,False
K4TCON0300,Adam Hall Cables K4TCON0300 - Power Cable | Rean X-Series® IP65 x CEE7/7 | 3 m,,,,,Adam Hall,4049521811678.0,,,,,,,27.76,,,False
K4TCON0500,Adam Hall Cables K4TCON0500 - Power Cable | Rean X-Series® IP65 x CEE7/7 | 5 m,,,,,Adam Hall,4049521811685.0,,,,,,,34.25,,,False
K4TCON1000,Adam Hall Cables K4TCON1000 - Power Cable | Rean X-Series® IP65 x CEE7/7 | 10 m,,,,,Adam Hall,4049521811692.0,,,,,,,48.91,,,False
K4TCONL0050,Adam Hall Cables K4TCONL0050 - Power Link Cable | Rean X-Series® IP65 | 0.5 m,,,,,Adam Hall,4049521811548.0,,,,,,,26.38,,,False
K4TCONL0150,Adam Hall Cables K4TCONL0150 - Power Link Cable | Rean X-Series® IP65 | 1.5 m,,,,,Adam Hall,4049521811555.0,,,,,,,33.63,,,False
K4TCONL0300,Adam Hall Cables K4TCONL0300 - Power Link Cable | Rean X-Series® IP65 | 3 m,,,,,Adam Hall,4049521811562.0,,,,,,,38.7,,,False
K4TCONL0500,Adam Hall Cables K4TCONL0500 - Power Link Cable | Rean X-Series® IP65 | 5 m,,,,,Adam Hall,4049521811579.0,,,,,,,43.52,,,False
K4TCONL1000,Adam Hall Cables K4TCONL1000 - Power Link Cable | Rean X-Series® IP65 | 10 m,,,,,Adam Hall,4049521811586.0,,,,,,,56.99,,,False
K4TPC0060,Adam Hall Cables K4TPC0060 - Twin Cable | Rean® 2 Jack TS x 2 RCA | 0.6 m,,,,,Adam Hall,4049521119767.0,,,,,,,12.88,,,False
K4TPC0090,Adam Hall Cables K4TPC0090 - Twin Cable | Rean® 2 Jack TS x 2 RCA | 0.9 m,,,,,Adam Hall,4049521119774.0,,,,,,,15.6,,,False
K4TPC0150,Adam Hall Cables K4TPC0150 - Twin Cable | Rean® 2 Jack TS x 2 RCA | 1.5 m,,,,,Adam Hall,4049521119781.0,,,,,,,16.89,,,False
K4TPC0300,Adam Hall Cables K4TPC0300 - Twin Cable | Rean® 2 Jack TS x 2 RCA | 3 m,,,,,Adam Hall,4049521119798.0,,,,,,,19.41,,,False
K4TPC0600,Adam Hall Cables K4TPC0600 - Twin Cable | Rean® 2 Jack TS x 2 RCA | 6 m,,,,,Adam Hall,4049521119804.0,,,,,,,25.67,,,False
K4TPP0030,Adam Hall Cables K4TPP0030 - Twin Cable REAN® 2 x Jack TS to 2 x Jack TS | 0.3 m,,,,,Adam Hall,4049521119811.0,,,,,,,9.8,,,False
K4TPP0090,Adam Hall Cables K4TPP0090 - Twin Cable | Rean® 2 Jack TS x 2 Jack TS | 0.9 m,,,,,Adam Hall,4049521119835.0,,,,,,,14.87,,,False
K4TPP0150,Adam Hall Cables K4TPP0150 - Twin Cable | Rean® 2 Jack TS x 2 Jack TS | 1.5 m,,,,,Adam Hall,4049521119842.0,,,,,,,15.8,,,False
K4TPP0300,Adam Hall Cables K4TPP0300 - Twin Cable | Rean® 2 Jack TS x 2 Jack TS | 3 m,,,,,Adam Hall,4049521119859.0,,,,,,,18.72,,,False
K4TPP0600,Adam Hall Cables K4TPP0600 - Twin Cable | Rean® 2 Jack TS x 2 Jack TS | 6 m,,,,,Adam Hall,4049521119866.0,,,,,,,24.98,,,False
K4YVMF0180,Adam Hall Cables K4YVMF0180 - Audio Cable REAN 6.3 mm Jack Stereo to 1 x XLR male and 1 x XLR female 1.8 m,,,,,Adam Hall,4049521119675.0,,,,,,,10.6,,,False
K4YVMF0300,Adam Hall Cables K4YVMF0300 - Audio Cable REAN 6.3 mm Jack Stereo to 1 x XLR male and 1 x XLR female 3 m,,,,,Adam Hall,4049521119682.0,,,,,,,11.6,,,False
K4YVPP0090,Adam Hall Cables K4YVPP0090 - Y-Cable | Rean® 2 Jack TS x Jack TRS | 0.9 m,,,,,Adam Hall,4049521119545.0,,,,,,,12.4,,,False
K4YVPP0150,Adam Hall Cables K4YVPP0150 - Y-Cable | Rean® 2 Jack TS x Jack TRS | 1.5 m,,,,,Adam Hall,4049521119569.0,,,,,,,13.33,,,False
K4YVPP0300,Adam Hall Cables K4YVPP0300 - Y-Cable | Rean® 2 Jack TS x Jack TRS | 3 m,,,,,Adam Hall,4049521119576.0,,,,,,,15.16,,,False
K4YVPP0600,Adam Hall Cables K4YVPP0600 - Y-Cable | Rean® 2 Jack TS x Jack TRS | 6 m,,,,,Adam Hall,4049521119583.0,,,,,,,19.7,,,False
K4YWCC0090,Adam Hall Cables K4YWCC0090 - Y-Cable | Rean® 2 RCA x Minijack TRS | 0.9 m,,,,,Adam Hall,4049521119637.0,,,,,,,11.72,,,False
K4YWCC0150,Adam Hall Cables K4YWCC0150 - Y-Cable | Rean® 2 x RCA x Minijack TRS | 1.5 m,,,,,Adam Hall,4049521119644.0,,,,,,,12.5,,,False
K4YWCC0300,Adam Hall Cables K4YWCC0300 - Y-Cable | Rean® 2 RCA x Minijack TRS | 3 m,,,,,Adam Hall,4049521119651.0,,,,,,,13.86,,,False
K4YWCC0600,Adam Hall Cables K4YWCC0600 - Y-Cable | Rean® 2 RCA x Minijack TRS | 6 m,,,,,Adam Hall,4049521119668.0,,,,,,,17.49,,,False
K4YWFF0180,Adam Hall Cables K4YWFF0180 - Y-Cable | Rean® 2 XLR Female x Minijack TRS | 1.8 m,,,,,Adam Hall,4049521119910.0,,,,,,,11.96,,,False
K4YWFF0300,Adam Hall Cables K4YWFF0300 - Y-Cable | Rean® 2 XLR Female x Minijack TRS | 3 m,,,,,Adam Hall,4049521119927.0,,,,,,,13.43,,,False
K4YWMM0180,Adam Hall Cables K4YWMM0180 - Y-Cable | Rean® 2 x XLR Male x Minijack TRS | 1.8 m,,,,,Adam Hall,4049521119934.0,,,,,,,11.36,,,False
K4YWMM0300,Adam Hall Cables K4YWMM0300 - Y-Cable | Rean® 2 x XLR Male x Minijack TRS | 3 m,,,,,Adam Hall,4049521119941.0,,,,,,,12.9,,,False
K4YWPP0090,Adam Hall Cables K4YWPP0090 - Y-Cable | Rean® 2 Jack TS x Minijack TRS | 0.9 m,,,,,Adam Hall,4049521119590.0,,,,,,,10.58,,,False
K4YWPP0150,Adam Hall Cables K4YWPP0150 - Y-Cable | Rean® 2 Jack TS x Minijack TRS | 1.5 m,,,,,Adam Hall,4049521119606.0,,,,,,,11.27,,,False
K4YWPP0300,Adam Hall Cables K4YWPP0300 - Y-Cable | Rean® 2 Jack TS x Minijack TRS | 3 m,,,,,Adam Hall,4049521119613.0,,,,,,,13.1,,,False
K4YWPP0600,Adam Hall Cables K4YWPP0600 - Y-Cable | Rean® 2 Jack TS x Minijack TRS | 6 m,,,,,Adam Hall,4049521119620.0,,,,,,,16.7,,,False
K5BFV0050,Adam Hall Cables K5BFV0050 - Balanced Cable Neutrik® XLR female to Jack TRS | 0.5 m,,,,,Adam Hall,4049521124945.0,,,,,,,19.61,,,False
K5BFV0100,Adam Hall Cables K5BFV0100 - Balanced Cable Neutrik® XLR female to Jack TRS | 1 m,,,,,Adam Hall,4049521124952.0,,,,,,,20.0,,,False
K5BFV0150,Adam Hall Cables K5BFV0150 - Balanced Cable Neutrik® XLR female to Jack TRS | 1.5 m,,,,,Adam Hall,4049521124969.0,,,,,,,21.9,,,False
K5BFV0300,Adam Hall Cables K5BFV0300 - Balanced Cable | Neutrik® XLR Female x Jack TRS | 3 m,,,,,Adam Hall,4049521124976.0,,,,,,,23.6,,,False
K5BFV0500,Adam Hall Cables K5BFV0500 - Balanced Cable Neutrik® XLR female to Jack TRS | 5 m,,,,,Adam Hall,4049521124983.0,,,,,,,25.05,,,False
K5BFV1000,Adam Hall Cables K5BFV1000 - Balanced Cable Neutrik® XLR female to Jack TRS | 10 m,,,,,Adam Hall,4049521124990.0,,,,,,,29.14,,,False
K5BMV0050,Adam Hall Cables K5BMV0050 - Balanced Cable Neutrik® XLR male to Jack TRS | 0.5 m,,,,,Adam Hall,4049521125003.0,,,,,,,20.0,,,False
K5BMV0100,Adam Hall Cables K5BMV0100 - Balanced Cable Neutrik® XLR male to Jack TRS | 1 m,,,,,Adam Hall,4049521125010.0,,,,,,,20.3,,,False
K5BMV0150,Adam Hall Cables K5BMV0150 - Balanced Cable | Neutrik® XLR Male x Jack TRS | 1.5 m,,,,,Adam Hall,4049521125027.0,,,,,,,20.84,,,False
K5BMV0300,Adam Hall Cables K5BMV0300 - Balanced Cable | Neutrik® XLR Male x Jack TRS | 3 m,,,,,Adam Hall,4049521125034.0,,,,,,,22.8,,,False
K5BMV0500,Adam Hall Cables K5BMV0500 - Balanced Cable | Neutrik® XLR Male x Jack TRS | 5 m,,,,,Adam Hall,4049521125041.0,,,,,,,24.24,,,False
K5BMV1000,Adam Hall Cables K5BMV1000 - Balanced Cable | Neutrik® XLR Male x Jack TRS | 10 m,,,,,Adam Hall,4049521125058.0,,,,,,,31.3,,,False
K5BVV0050,Adam Hall Cables K5BVV0050 - Balanced Cable Neutrik® Jack TRS | 0.5 m,,,,,Adam Hall,4049521124877.0,,,,,,,16.68,,,False
K5BVV0100,Adam Hall Cables K5BVV0100 - Patch Cable Neutrik 6.3 mm Jack stereo to 6.3 mm Jack stereo 1 m,,,,,Adam Hall,4049521124884.0,,,,,,,16.97,,,False
K5BVV0300,Adam Hall Cables K5BVV0300 - Balanced Cable | Neutrik® Jack TRS | 3 m,,,,,Adam Hall,4049521124907.0,,,,,,,24.64,,,False
K5BVV0500,Adam Hall Cables K5BVV0500 - Balanced Cable | Neutrik® Jack TRS | 5 m,,,,,Adam Hall,4049521124914.0,,,,,,,25.97,,,False
K5BVV1000,Adam Hall Cables K5BVV1000 - Balanced Cable | Neutrik® Jack TRS | 10 m,,,,,Adam Hall,4049521124921.0,,,,,,,31.35,,,False
